id	preprocessed_text	text	label
5667040	$ anf abercrombie & amp ; fitch falls <number> % pre - market on q <number> sales results	$ANF Abercrombie &amp; Fitch Falls 18% Pre-Market on Q3 Sales Results	0
719501793546346496	$ atvi ooks pretty bullish for now . from a short - term perspective , its got a good chance of maybe sliding back to <number> stocks investing	$ATVI ooks pretty bullish for now. from a short-term perspective, it's got a good chance of maybe sliding back to 33.70 #stocks #investing	1
719528610630082560	$ stx looking goo for <number> s break out . it must hold <number> s	$STX looking goo for 35.80s break out. It must hold 35.40s	1
6834256	rt <user> don & # <number> ; t look for a dividend at the feb shareholders meeting  $ aapl sure hope so ! ! !	RT @TrendRida don&#39;t look for a dividend at the Feb Shareholders meeting... $AAPL SURE HOPE SO!!!	0
38113800	southwest is at its lowest multiple ever $ luv <url>	Southwest Is at Its Lowest Multiple Ever $LUV http://stks.co/r2Gxj	1
9942259	<user> the regular scrappy q $ swy usually presents . sales weak , margins down , debt still way up .	@SOULLOR the regular scrappy Q $SWY usually presents. Sales weak, margins down, debt still way up.	0
6908313	rt <user> rt <user> breadth consolidates : after weeks of steady gains , advances in mkt breadth slowe  <url> $ qqq	RT @StockTwits RT @fallondpicks Breadth Consolidates: After weeks of steady gains,advances in mkt breadth slowe... http://stks.co/2TrG $QQQ	0
30769878	$ ua murray leaves competitor adidas . $ ua diversifies . adds international exposure . and tennis . murray won <number> u . s . open & amp ; olympic gold .	$UA Murray leaves competitor Adidas. $UA Diversifies. Adds International exposure. And tennis. Murray won 2012 U.S. Open &amp; Olympic Gold.	1
5634988	$ ibm explains how they are going to put watson to work , destroy a ton of jobs , and make a ton of money <url>	$IBM explains how they are going to put Watson to work, destroy a ton of jobs, and make a ton of money http://stks.co/u3P	1
22415114	$ plug only those with the stomach for high risk are left . and that & # <number> ; s extremely sensitive to nasdaq	$PLUG only those with the stomach for high risk are left. and that&#39;s extremely sensitive to nasdaq	0
18383387	<user> i have and i do . i suggest you learn how to do valuations and you will see $ azpn is worth $ <number> a share not $ <number>	@ppatrickk I have and I do. I suggest you learn how to do valuations and you will see $AZPN is worth $20 a share not $40.	0
38244443	greece , fomc and much more this week . moves on both sides possible - larger ranges though . stay nimble and cautious . $ spy	Greece, FOMC and much more this week. Moves on both sides possible - larger ranges though. Stay nimble and cautious. $SPY	0
35488607	$ nflx my buddy bet the bank on nflx made $ <number>	$NFLX my buddy bet the bank on NFLX made $350000	1
719550446868664320	$ tsla call sweepers stepping up this morning . $ <number> will have to wait .	$TSLA Call sweepers stepping up this morning. $230 will have to wait.	1
36022410	$ scty is somewhat tempting on the long side here . inverse cuppa joes .	$SCTY is somewhat tempting on the long side here. Inverse cuppa joes.	1
709732847238705152	new iphone chapter ? demand ahead of model strongest growth still in china supply chain revisions bottomed morgan stanley $ aapl	New #iPhone chapter? demand ahead of model strongest growth still in China supply chain revisions bottomed Morgan Stanley $AAPL	1
719907753188134912	electronic arts attracts more investors even as stock fizzles $ ea <url>	Electronic Arts attracts more investors even as stock fizzles $EA https://t.co/KCQjBHQ93S	1
708401238879109122	another strong rail today after breaking intraday resistance . $ csx	another strong rail today after breaking intraday resistance . $CSX	1
19339823	$ vrs nice volume . watch <number> resistance	$VRS nice volume.watch 330 resistance	1
31675138	$ fxcm people too shortsighted . we opened in red significantly . up on day and will continue a surge next week .	$FXCM people too shortsighted. we opened in red significantly. up on day and will continue a surge next week.	1
719913433328553984	$ fb $ aapl $ nke $ jwn bearish charts keep getting worse .	$FB $AAPL $NKE $JWN bearish charts keep getting worse.	0
9308332	rt <user> $ sina this is going to end in the red > < i highly doubt it	RT @alans $SINA this is going to end in the red&gt;&lt; I highly doubt it..	0
16648889	$ bbry ready for take off !	$BBRY Ready for Take OFF!	1
22143743	$ smh today aside setting up for another drop . <number> to <number> target . overvalued sector etf	$SMH today aside setting up for another drop. 33 to 36 target.Overvalued sector ETF	0
5329774	out $ nflx - <number>	out $NFLX -.35	0
710158462253142017	if one is to go long , money rotating into large cap tech . $ fb	if one is to go long, money rotating into large cap tech . $FB	1
26160853	$ spy less than <number> % down and people are calling it bearish . some heading for exits already . maybe <number> % down will be " the crash " ? disturbing !	$SPY Less than 0.2% down and people are calling it bearish. Some heading for exits already. Maybe 1% down will be &quot;the crash&quot;? Disturbing!	0
719521054436278272	en up almost <number> % since q <number> and uro up around <number> , <number> % , much more $ for $ aapl pocket . remember <number> % of apple revenues comes from this two <user>	en up almost 10% since Q1 and uro up around 7,5%,much more $ for $AAPL pocket.Remember 23%of Apple revenues comes from this two @jimcramer	1
5918384	$ spy patience on the buy precedes patience on the sell - in stocks as well as romance $ $	$SPY patience on the buy precedes patience on the sell - in stocks as well as romance $$	1
20104445	$ aegn macd and adx are crossing over the signal lines ! long setup <url>	$AEGN MACD and ADX are crossing over the signal lines! Long Setup http://stks.co/qzzx	1
708557172389519360	intel mulls sale of $ <number> billion venture capital portfolio <url> via <user> <user> $ intc intel <user>	Intel Mulls Sale of $1 Billion Venture Capital Portfolio https://t.co/62FBOMBt1u via @technology @business $INTC #Intel @Intel	1
719513347268427776	$ amzn looking sexy this morning  $ <number> break on volume and its gone .	$AMZN looking sexy this morning...$600 break on volume and it's gone.	1
6006891	rt <user> in a mostly red tape this morning , biggest st <number> gainers are $ meli $ pkt $ swi	RT @StockTwits50 In a mostly red tape this morning, biggest St50 gainers are $MELI $PKT $SWI	1
719929156314599424	dont like the new starbucks reward program ? neither does wall street . $ sbux fell the most in more than two months : <url>	Don't like the new Starbucks reward program? Neither does Wall Street. $SBUX fell the most in more than two months: https://t.co/uDLRUklDWF	0
23242800	$ wlb closed at <number> producing a bullish macd xover , if can clear r at <number> , could see <number> , use s at <number> as stop	$WLB closed at 28.55 producing a Bullish MACD Xover, if can clear R at 31.58, could see 36.14, use S at 28.26 as Stop	1
719557136292847616	in $ endp <number>	In $endp 26.37	1
5400070	rt <user> think shorting here into close might be play , $ spy - high beta reversing looks worth a shot	RT @stockdemons think shorting here into close might be play, $SPY - high beta reversing..looks worth a shot	0
27984023	$ coh gaining momentum ! nice buy signals here ! long over $ <number> <url>	$COH Gaining Momentum! Nice buy signals here! Long Over $35.92 http://stks.co/t0tAh	1
8579118	rt <user> $ arna don & # <number> ; t think buyout rumor strong enough too be driving this up just yet  when it is this may fly like aapl  fly how high ?	RT @jan $ARNA Don&#39;t think buyout rumor strong enough too be driving this up just yet...when it is this may fly like aapl...// fly how high?	0
18346099	$ bbry nice bounce	$BBRY nice bounce	1
30683869	$ tsla you have to love these types of articles . ss interest rose on <number> on day before we hit our lows . <url>	$TSLA You have to love these types of articles. SS interest rose on 12/15 on day before we hit our lows. http://stks.co/c1QKr	0
719529083915407360	long into earnings . looks good over <number> . $ amzn	long into earnings . looks good over 600 . $AMZN	1
20816832	$ nq got hit hard lower this am - - > looks like it has found support a <number> <url>	$NQ got hit hard lower this AM --&gt; looks like it has found support a 18.89 http://stks.co/s052z	0
32968483	$ googl hit with lawsuit from russian search engine $ yndx <url>	$GOOGL Hit With Lawsuit from Russian Search Engine $YNDX http://stks.co/b1kD8	0
719582936941649920	look at that $ amzn > <number>	Look at that $AMZN &gt; 600	1
719614762112266240	yahoo stock is up to $ <number> as the bidding war picks up for the company <url> $ yhoo <url>	Yahoo stock is up to $36.46 as the bidding war picks up for the company https://t.co/JDNZXDCMkl $YHOO https://t.co/HmOegfHgvn	1
10893993	$ fcx <number> gap fill coming up	$FCX 32 gap fill coming up	1
719528324616159232	rt <user> : beware folks , this is the type of behavior we despise in obama . cruz is starting to seem like obama on steroids . <url>	RT @paul8248: Beware folks, this is the type of behavior we despise in Obama. Cruz is starting to seem like Obama on steroids. https://t.co	0
15261933	$ fb big money is pouring into facebook from all directions ; <url>	$FB Big Money Is Pouring Into Facebook From All Directions;http://stks.co/sOwG	1
17353673	$ nok new hod <number> x	$NOK new HOD 7.9x	1
5707322	<user> still holding my $ tbt for next year .	@sssc Still holding my $TBT for next year.	1
719530296585027584	hold . $ pcln	Hold . $PCLN	1
14386410	key price to watch in $ nflx , off the previous double top reject , <number> <url>	Key price to watch in $NFLX, off the previous double top reject, 218.23 http://stks.co/sIYn	0
11845293	any bets on what the % daily short will end at ? i & # <number> ; m betting over <number> % . what do you think $ amrn ?	Any bets on what the %daily short will end at? I&#39;m betting over 52%. What do you think $AMRN ?	0
13918378	$ bbry lets see <number> + today	$BBRY lets see 14+ today	1
29685449	$ oil slid to a four - year low after opec kept its oil production unchanged <url> $ uso $ wti $ brent	$Oil slid to a four-year low after #OPEC kept its oil production unchanged http://stks.co/a1IX4 $USO $WTI $Brent	0
719493965767172096	$ yhoo have lost <number> % since nov <number> sources cited talks for a possible bid including verizon , cbs and interactivecorp . <url>	$YHOO have lost 50% since Nov 14 sources cited talks for a possible bid including Verizon, CBS and InterActiveCorp. https://t.co/GRdYGOz34S	0
16373691	$ dg double bottom bounce or drops further to gap fill at <number> , wait and see before taking any action	$DG double bottom bounce or drops further to Gap fill at 54.74, wait and see before taking any action	1
26800005	pushing to <number> . $ avnr	pushing to 12 . $AVNR	1
709661218131283968	upgrades . stock recuperates . $ amat	upgrades . stock recuperates . $AMAT	1
34273656	$ nuan held up well after the big gains ! maybe we & # <number> ; re finally on the move on this ! ! its still very undervalued and has major upside	$NUAN held up well after the big gains! Maybe we&#39;re finally on the move on this!!its still very undervalued and has major upside	1
6023448	$ slw is down , but weekly $ <number> calls ( - <number> % ) , <number> x <number> have <number> volume . worth a chance here , jmho : <url>	$SLW is down, but weekly $34 calls (-28.95%), .23 x .25 have 321 volume. Worth a chance here, jmho: http://stks.co/1Qfg	1
38897055	$ cytx think i may just start to avoid bios except for perhaps a day trade here or there . on the whole they & # <number> ; re just well presented flyers ....	$CYTX Think I may just start to avoid bios except for perhaps a day trade here or there. On the whole they&#39;re just well presented flyers....	0
5364779	$ ymi <url> long setup . closed above the <number> ma . macd cross . november catalyst .	$YMI http://stks.co/Xyf Long setup. Closed above the 20MA. MACD cross. November catalyst.	1
30161946	$ uvxy so volatile ! yowza :P	$UVXY so volatile! yowza :P	0
25591365	$ ubnt still having some trouble at the resistance line . should resolve soon . <user> <user> <url>	$UBNT still having some trouble at the resistance line. Should resolve soon.@cheri1 @strattonite http://stks.co/c0sU4	1
11118210	$ fold sold today at <number> , down from <number> for <number> % loss . well , should & # <number> ; ve been more attentive with this one , my bad  moving on .	$FOLD sold today at 3.13, down from 5.26 for 40% loss. Well, should&#39;ve been more attentive with this one, my bad...moving on.	0
5440232	how those in the ivory tower loved them some $ wfc - <number> % booyah	How those in the ivory tower loved them some $WFC -8.30% booyah	0
719551636289400832	$ tsla sold <number> k model <number> ' s in <number> hours , now they just have to figure how to build that many . tsla up $ <number>	$TSLA sold 115K Model 3's in 24 hours, now they just have to figure how to build that many. Tsla up $5.80	1
12548965	$ bbry so i & # <number> ; m hearing this " secret " partner that purchased millions of new z <number> & # <number> ; s is actually t - mobile ? ? ? ! ! ! do i smell a partnershipbuyout ?	$BBRY so I&#39;m hearing this &quot;secret&quot; partner that purchased millions of new Z10&#39;s is actually T-Mobile???!!! Do I smell a partnership/buyout?	1
21825008	$ spy i just feel the people who are buying are the same ones with their finger on the sell button	$SPY I just feel the people who are buying are the same ones with their finger on the sell button	0
36991184	<user> usio ops are profitable . the drag is bloom lake , which they are divesting . $ clf	@TopDownMoney USIO ops are profitable. The drag is bloom lake, which they are divesting. $CLF	0
719519249778229248	$ amat trading <number> of the itm weekly <number> calls early , vs oi of <number> iv popping <number> % on the action . stock <number> % at <number>	$AMAT trading 2800 of the ITM weekly 20.5 calls early, vs OI of 342. IV popping 5% on the action. Stock +1% at 21.00	1
6137296	$ siga bid for reargument denied by judge	$SIGA Bid for Reargument Denied by Judge	0
719528190532694016	i sold $ tsla and nice profit . whew ! ! !	I sold $TSLA and nice profit. Whew!!!	0
719889125931884544	received a buy rating from wells fargo . $ fb	received a Buy rating from Wells Fargo . $FB	1
719907082791698432	round <number> short . $ fb	round 2 short . $FB	0
710651607663267840	$ adbe up to $ <number> after market ! my members were in ! cant wait till tomorrow morning going to be a <url>	$ADBE up to $95 after market! My members were in! Can't wait till tomorrow morning going to be a https://t.co/AW9Q2coKpF	1
33458939	$ bbry let & # <number> ; s see a big bounce	$BBRY let&#39;s see a big bounce	1
719890047135281152	red $ aapl dragging down $ qqq	red $AAPL dragging down $QQQ	0
22415160	$ fb gap fill <number> still waiting .	$FB gap fill 53.53 still waiting.	1
6598629	rt <user> $ lng looks primed also $ eght poised to run too 	RT @bman1 $LNG looks primed also $EGHT poised to run too...	1
10558966	or is it the m train to the cellar " <user> : this is what a w bottom looks like . confirmation is a hold above <number> $ spy	or is it the M train to the cellar ..&quot;@sspencer_smb: this is what a W bottom looks like. confirmation is a hold above 136.50 $spy	1
710832265488699401	$ stx love it . bullish	$STX Love it. #bullish	1
12732488	$ cog and it & # <number> ; s infinite valuation downgraded today , but big buyer at open supports . would imagine this will trade red at least for a day	$COG and it&#39;s infinite valuation downgraded today, but big buyer at open supports. would imagine this will trade red at least for a day	0
16660347	taking my $ <number> here ! out <number> " <user> : back in $ aapl at <number> , stop at <number> "	Taking my $0.69 here! Out 520.72 &quot;@commonking: Back in $AAPL at 520.03, stop at 519.49&quot;	1
21842067	$ fb strong <number> min <user> bollies	$FB strong 5min @above bollies	1
25895748	$ znga it & # <number> ; s the times when you start to wonder " do i have enough shares ? ? ? this beast keeps moving "	$ZNGA it&#39;s the times when you start to wonder &quot;do i have enough shares ??? this beast keeps moving..&quot;	1
39050233	<user> men sell $ svxy puts .	@Billy_D_Scrillions Men sell $SVXY puts.	1
23199841	<number> - star analyst joe wittine from longbow research reiterated a hold rating on $ ntap .	3-star analyst Joe Wittine from Longbow Research reiterated a HOLD rating on $NTAP.	1
14122182	another view of actively head & amp ; shoulder in progress on $ aapl chart <url>	another view of actively Head &amp; Shoulder in progress on $AAPL chart http://stks.co/sGlm	0
711550922149785601	watch <number> getting ready to sell some premiumm . $ pcln <url>	Watch 1385. Getting ready to sell some premiumm. $PCLN https://t.co/iQm6YEN3X5	0
22981215	<user> <user> $ plug yep they lowered target to only a <number> % gain from these levels .	@AICInvestments @I_dont_care $PLUG Yep they lowered target to only a 50% gain from these levels.	0
708620553461047296	infection worries prompt regulatory reviews of gilead leukaemia drug $ gild <url> via <user>	Infection worries prompt regulatory reviews of Gilead leukaemia drug $GILD https://t.co/H9vqXpZ15G via @YahooFinance	0
24216641	$ rad high ah vol due to small cap russell indexes annual reconstitution as per <url>	$RAD high AH vol due to small cap Russell indexes annual reconstitution as per http://stks.co/b0hfE	1
5719679	$ azpn <url> <number> year weekly view , long term uptrend - just broke <number> year resistance - looks primed for further upside	$AZPN http://stks.co/10y6 5 year weekly view, long term uptrend- just broke 4 year resistance- looks primed for further upside	1
34669614	$ bbry sierra . has a great cash balance and impressive growth rate . would be a wonderful marriage !	$BBRY Sierra. Has a great cash balance and impressive growth rate.Would be a wonderful marriage!	1
709056556466200576	. <user> brings upscale concept to <user> <url> $ sbux	.@Starbucks brings upscale concept to @MidtownATL https://t.co/Bd3uhXjD8i $SBUX	1
34182363	$ pbr they have real assets and are not an energy trading company	$PBR they have real assets and are NOT an energy trading company	1
21820286	$ kior my god . market getting crushed today . gotta hold if anything g should recover some tomorrow i imagine .	$KIOR My god. Market getting crushed today. Gotta hold if anything g should recover some tomorrow I imagine.	0
10297190	$ yelp way overvalued right now imo . should be trading single digits . may take a short pos . into earnings . near term target <number> ......	$YELP wayyy overvalued right now IMO. Should be trading single digits. May take a short pos. into earnings. Near term target 18 ......	0
13482661	nice blurb for $ bbry	nice blurb for $BBRY	1
29012822	$ fcx $ gdx watching china ppi cpi reporting tonight . commods super sensitive to china still . could offer support revisit to jump on long bus ?	$FCX $GDX watching China ppi cpi reporting tonight. Commods super sensitive to china still. Could offer support revisit to jump on long bus?	1
8558993	pain <url> $ rbcn , $ yelp , $ vhc	PAIN http://stks.co/g1N8 $RBCN, $YELP, $VHC	0
23655121	$ nflx if it gets to about <number> , there & # <number> ; s a good short spot .	$NFLX if it gets to about 440, there&#39;s a good short spot.	0
5804933	$ dpz broke out now of his bull flag channel and make new highs , but volume is very poor	$DPZ broke out now of his bull flag channel and make new highs, but volume is very poor	1
17792722	$ nvtl above <number> and it could get going ?	$NVTL above 2.25 and it could get going?	1
719549134114549760	<user> all you do is buy oil at the nymex close and the spooz at <number> : <number> et and you will be rich . maybe some $ tsla too	@TraderPaulFX All you do is buy oil at the NYMEX close and the Spooz at 3:55ET and you will be rich. Maybe some $TSLA too	1
5408761	<user> also i betting that $ goog buys twitter . you heard it here first .	@event_trader Also I betting that $GOOG buys Twitter. You heard it here first.	1
719551456123052032	<user>	@_katrinaanicole	1
708353396315713538	mainstay largecap growth fundholders get lift from $ ulta salon stake .	#MainStay LargeCap Growth fundholders get lift from $ULTA salon stake.	1
30798032	$ gasl as with all <number> x etfs , it is subject to decay due to daily rebalancing , so be careful holding . for long term hold , $ fcg is safer .	$GASL As with all 3x ETFs, it is subject to decay due to daily rebalancing, so be careful holding. For long term hold, $FCG is safer.	0
10602596	<number> breakouts : $ chmt ( stop : $ <number> ) , $ flo ( <number> - day ma ) , $ omx ( gap ) , $ siro ( gap ) . one sub - $ <number> stock . modest selection on attempted swing low .	8 breakouts: $CHMT (stop: $17.99), $FLO (200-day MA), $OMX (gap), $SIRO (gap). One sub-$1 stock. Modest selection on attempted swing low.	1
37808166	$ gevo plunging ! back to $ <number> .	$GEVO PLUNGING! Back to $3.55.	0
39024678	added $ sso <number> ( <number> low )	added $SSO 64.33 (64.13 low)	1
5835477	stockmasters : european debt once again keeps stocks down <url> > $ eur $ spy $ vxx	StockMasters: European Debt once again Keeps Stocks Down http://stks.co/1Avg &gt; $EUR $SPY $VXX	0
708416296665399297	still have positive market bias - - sharp rally in low - quality stocks points to ongoing market gains <url> $ spx $ qqq $ csco	still have positive market bias -- Sharp Rally In Low-Quality Stocks Points To Ongoing Market Gains https://t.co/oLZmvYPs7G $SPX $QQQ $CSCO	1
9408369	rt <user> <user>  since $ aapl mastered their supply chain in cornering nand , apple mastered everyone & # <number> ; s supply chain !	RT @Dasan @TMTanalyst ...since $AAPL mastered their supply chain // in cornering NAND, Apple mastered EVERYONE&#39;S supply chain!	1
6901519	$ ebay had a nice breakout of the recent consolidation . congrats to those who had it . <url>	$EBAY had a nice breakout of the recent consolidation. Congrats to those who had it. http://stks.co/2TAd	1
8995918	$ aapl <number> % <number> . weekly <number> calls now <number> % <number> : <url>	$AAPL +0.96% 621.59. Weekly 625 calls now +42.31% 3.75: http://stks.co/d3IA	1
711905971312807936	piper upgrades symantec on improving renewal rates and enterprise growth . $ symc	Piper upgrades Symantec on improving renewal rates and enterprise growth . $SYMC	1
16142438	$ jpm its time to sell banks	$JPM its time to sell banks	0
719886818800463872	either youre a trader or an investor . $ aapl in <number> is going to be worth the wait for investors . ownitdon'ttradeit	Either you're a trader or an investor. $AAPL in 2020 is going to be worth the wait for investors. #OwnItDon'tTradeIt	1
16391735	<number> nd raise this year . " <user> : $ qcor questcor increases quarterly cash dividend <number> percent <url>	2nd raise this year. &quot;@BVHealthcare: $QCOR Questcor Increases Quarterly Cash Dividend 20 Percent.. http://stks.co/goan&quot;	1
32574837	$ tsla embarrassing china numbers . imagine facebook going to china and signing up only <number> million users . same expectations .	$TSLA Embarrassing China numbers. Imagine Facebook going to China and signing up only 1 million users. Same expectations.	0
33532903	$ xoma sold xoma will buy back on april <number>	$XOMA sold xoma.. will buy back on April 1.	0
710186737654321152	$ nvda sunday watchlist entry from mon <number> and going now - someone bought lots of calls mon <url>	$NVDA Sunday watchlist entry from MON +2.00 and going now - someone bought lots of calls MON https://t.co/PwRG7rTtfU	1
29353150	$ ugaz : drop expected as london traders who took profit on their opening after they stood by watching our day zoom up <number> % . ugaz will go up !	$UGAZ : Drop expected as London traders who took profit on their opening after they stood by watching our day zoom up 18%. UGAZ will go Up!	0
719900573856829440	$ nlsn launching a marketing cloud ? how it even compete vs $ adbe ? doesnt this threaten $ adbe data partnership that still keeps it relevant ?	$NLSN launching a marketing cloud? How it even compete vs $ADBE? Doesn't this threaten $ADBE data partnership that still keeps it relevant?	0
10989058	<user> out of $ kre <number> ( <number> gain )	@taddpole out of $KRE 27.76 (0.11 gain)	0
5493669	lol rip then :) rt <user> even at these levels , $ apkt isn & # <number> ; t cheap . wake me up when it & # <number> ; s in the <number> s , then it & # <number> ; s worth a look .	lol RIP then :) RT @Legacy_Trades Even at these levels, $APKT isn&#39;t cheap. Wake me up when it&#39;s in the 20s, then it&#39;s worth a look.	0
21487028	$ lulu signs of life are emerging :)	$LULU Signs of life are emerging :)	1
5818088	watch $ tsla > <number>	watch $TSLA &gt; 34.5	1
34122674	weird day $ gpro up $ amba down	Weird day $GPRO up $amba down	1
27888646	$ gpro down <number> % since tue morning .	$GPRO down 25% since Tue morning.	0
23526008	$ wll lots of nice setups in energy <url> liking whiting more each day $ crzo too <url>	$WLL lots of nice setups in Energy http://stks.co/a0cwE liking Whiting more each day $CRZO too http://stks.co/i0gYN	1
719581681980686336	tesla motors recalls <number> , <number> model x suvs <url> $ tsla	Tesla Motors recalls 2,700 Model X SUVs https://t.co/BFWS3DbM0U $TSLA	0
17806735	monday commodity weakness a staple in <number> right along with the consumersmallcap multiple expansion algo . $ spy	Monday commodity weakness a staple in 2013 right along with the consumer/smallcap multiple expansion algo. $SPY	0
719581208120844288	whole semiconductor space looks interesting . $ intc	whole Semiconductor space looks interesting . $INTC	1
9155448	$ aapl aug <number> calls <number> % <number> c : <url>	$AAPL AUG 645 calls +550% .67c: http://stks.co/i9T3	1
719547428924481536	i dont think it will move $ fb in the short term . $ fb	I don't think it will move $FB in the short term . $FB	0
5851374	$ amzn grab it while it & # <number> ; s cheap	$AMZN Grab it while it&#39;s cheap	1
11433855	$ xlf looking good . just need <number> to stay as support . note that it broke this area on lighter volume . not a good sign but it is what it is	$XLF looking good. Just need 9/10 to stay as support. Note that it broke this area on lighter volume. Not a good sign but it is what it is	1
30855388	$ yhoo " is yahoo looking to buy cnn ? " ( cbsnews - jan . <number> ) <url>	$YHOO &quot;Is Yahoo looking to buy CNN?&quot; (CBSNews - Jan. 2) http://stks.co/b1RZB	1
6370584	went long on this $ cog , will see <number> & # <number> ; s again me thinks	Went long on this $COG, will see 70&#39;s again me thinks	1
31138946	$ spy looks weak now . v bottom is not yet over . may be around <number> levels we can see it . stay short in spy till then .	$SPY Looks weak now. V bottom is not yet over. May be around 188 levels we can see it. Stay Short in SPY till then.	0
8874880	loaded up on $ bsx yesterday , looking good now . still think way more upside than downside .	Loaded up on $bsx yesterday,looking good now. Still think way more upside than downside.	1
34511802	$ uvxy i would take profits if you have them 	$UVXY I would take profits if you have them...	0
5505409	$ wft closng higher from here	$WFT closng higher from here	1
18613620	$ kndi she wants to take it out - she wants it bad apparently . people still coming in . this eod could be explosive shorts get caught .	$KNDI She wants to take it out - she wants it bad apparently. People still coming in. This EOD could be explosive shorts get caught.	1
710160707917103110	$ amgn on top of $ regn $ sny . sanofi often on the wrong end of business . <url>	$AMGN on top of $REGN $SNY. Sanofi often on the wrong end of business. https://t.co/6RnuT0oNjR	0
710555274822549504	bought $ fb $ <number> calls for $ <number> .	Bought $FB $111 calls for $0.62.	1
5612699	$ spy don & # <number> ; t hang your bull hat yet . next week we will pop higher on qe <number> hope on back of fed & # <number> ; s <number> day meeting .	$SPY Don&#39;t hang your bull hat yet. Next week we will pop higher on QE3 hope on back of fed&#39;s 2 day meeting.	1
38554062	erinn murphy of piper jaffray thinks $ finl is a buy : <url>	Erinn Murphy of Piper Jaffray thinks $FINL is a BUY:http://stks.co/h2cKI	1
5422639	<user> $ tibx $ orcl mentioned as potential suitee , suitor <url>	@TrendRida $TIBX $ORCL mentioned as potential suitee, suitor http://stks.co/ctN	1
710566851441328128	$ gild honestly , its been disappointing . thoughts of $ dis stock comparison come to mind	$GILD honestly, it's been disappointing. Thoughts of $DIS stock comparison come to mind	0
719548346428358656	great short entry right now . $ stx	Great short entry right now . $STX	0
9544472	rt <user> $ aapl pre - order s for <number> st weekend : ~ <number> m imo timestamp <number> m sold pre order last year . <number> m this year would be amazing	RT @emrul $AAPL pre-order #s for 1st weekend: ~9m imo #timestamp//1m sold Pre order last year. 2m this year would be amazing	1
10448993	$ pcln runs into the <number> sma on the acquisition news	$PCLN runs into the 50sma on the acquisition news	1
20091246	been doing some work on $ plug this evening . very intrigued with the technology and growth potential	Been doing some work on $PLUG this evening. Very intrigued with the technology and growth potential	1
719540951018917888	short the $ tsla per <user>	short the $TSLA per @jcspe85	0
8143037	$ btu <url> loving btu and the coal stocks in here . even wlt too	$BTU http://stks.co/404b Loving BTU and the coal stocks in here. Even WLT too	1
